,Unit,vin,price,miles,year,,model,vehicle_type,body_type,fuel_type,engine,transmission,color,zip,state,city,seller_type,is_certified,dom,dom_180,msrp,seller_name
3319,1,5TDDKRFH1GS268334,39053,25577,2016,Toyota,Highlander,SUV,SUV,Regular Unleaded,3.5L V6 DOHC 24V,Automatic,,28227,NC,Charlotte,dealer,,76,70,41300,east charlotte nissan
3320,1,5TDYKRFHXGS142295,35982,22024,2016,Toyota,Highlander,SUV,SUV,Regular Unleaded,3.5L V6 DOHC 24V,Automatic,White,28211,NC,Charlotte,dealer,,34,34,35982,sonic automotive
3321,1,5TFCZ5AN3HX080522,38519,15231,2017,Toyota,Tacoma,Truck,Pickup,Regular Unleaded,3.6L V6 DOHC 24V,Automatic,,28227,NC,Charlotte,dealer,,155,86,38519,east charlotte nissan
3322,1,5TFCZ5AN5HX090873,34998,7623,2017,Toyota,Tacoma,Truck,Pickup,Regular Unleaded,3.6L V6 DOHC 24V,Automatic,Silver Sky Metallic,28227,NC,Charlotte,dealer,1,47,9,34998,hendrick acura
3323,1,5TFCZ5ANXGX017397,,,2016,Toyota,Tacoma,SUV,Pickup,Regular Unleaded,3.6L V6 DOHC 24V,Manual,,28205,NC,Charlotte,dealer,,8,6,,pty motors
3324,1,5TFFY5F10GX206324,40900,30479,2016,Toyota,Tundra,Truck,Pickup,Regular Unleaded,5.7L V8 DOHC 32V,Automatic,Magnetic Gray Metallic,28227,NC,Charlotte,dealer,,94,4,40900,land rover charlotte
3325,1,5TFJU4GN4DX033064,22627,46102,2013,Toyota,Tacoma,Truck,Pickup,Regular Unleaded,4.0L V6 DOHC 24V,Automatic,,28273,NC,Charlotte,dealer,,69,69,22627,south charlotte nissan
3326,1,5TFRM5F17FX094046,23998,52000,2015,Toyota,Tundra,Truck,Pickup,Regular Unleaded,4.6L V8 DOHC 32V,Automatic,,28227,NC,Charlotte,dealer,,221,9,,carmax independence boulevard
3327,1,5UXKR2C55F0H41451,30981,41113,2015,BMW,X5,SUV,SUV,Premium Unleaded,3.0L L6 DOHC 24V,Automatic,Black,28211,NC,Charlotte,dealer,1,20,20,30981,sonic automotive
3328,1,5UXKU2C56F0F95172,39894,48201,2015,BMW,X6,SUV,SUV,Premium Unleaded,3.0L L6 DOHC 24V,Automatic,Alpine White,28201,NC,Charlotte,dealer,,2,2,39894,hendrickcars.com charlotte
3329,1,5UXWX5C55CL724259,14995,59596,2012,BMW,X3,SUV,SUV,Premium Unleaded,3.0L L6 DOHC 24V,Automatic,Black Sapphire Metallic,28213,NC,Charlotte,dealer,,60,60,15995,adams auto group
3330,1,5UXXW7C5XJ0W65078,46983,12432,2018,BMW,X4,SUV,SUV,Gasoline,,,White,28211,NC,Charlotte,dealer,1,35,35,46983,sonic automotive
3331,1,5XXGM4A79FG462621,14695,35474,2015,Kia,Optima,Car,Sedan,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,,28213,NC,Charlotte,dealer,,5,5,,drivetime tryon
3332,1,5XXGN4A76FG494214,15995,36057,2015,Kia,Optima,Car,Sedan,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,Snow White Pearl,28227,NC,Charlotte,dealer,,89,89,15995,jaguar charlotte
3333,1,5XXGN4A79FG414422,14989,53862,2015,Kia,Optima,Car,Sedan,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,,28212,NC,Charlotte,dealer,,31,30,14989,hendrick kia charlotte
3334,1,5XYPK4A52GG039042,30914,13939,2016,Kia,Sorento,SUV,SUV,Regular Unleaded,3.3L V6 DOHC 24V,Automatic,,28273,NC,Charlotte,dealer,,42,42,30914,volkswagen of south charlotte
3335,1,5YFBURHEXHP601225,18050,5415,2017,Toyota,Corolla,Car,Sedan,Regular Unleaded,1.8L L4 DOHC 16V,Automatic,Super White,28212,NC,Charlotte,dealer,,25,25,18050,young ford
3336,1,JF1GPAU64D2889710,14777,61700,2013,Subaru,Impreza,SUV,Hatchback,Regular Unleaded,2.0L H4 DOHC 16V,Automatic,Venetian Red Pearl,28269,NC,Charlotte,dealer,,65,59,14777,audi northlake
3337,1,JF2SJAHCXFH469554,18456,48407,2015,Subaru,Forester,SUV,SUV,Regular Unleaded,2.5L H4 SOHC 16V,Automatic,Ice Silver Metallic,28273,NC,Charlotte,dealer,,40,38,18456,hendrick automotive group - usa
3338,1,JH4CU2F65AC026469,12991,48694,2010,Acura,TSX,Car,Sedan,Premium Unleaded,2.4L L4 DOHC 16V,Automatic,Gray,28211,NC,Charlotte,dealer,,54,10,12991,sonic automotive
3339,1,JHLRD78894C015117,,,2004,Honda,CR-V,SUV,SUV,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,,28205,NC,Charlotte,dealer,,23,23,,pty motors
3340,1,JM1BN1L77H1101731,17988,5072,2017,Mazda,3,Car,Hatchback,Regular Unleaded,,Automatic,Deep Crystal Blue Mica,28269,NC,Charlotte,dealer,,45,19,17988,mercedes-benz of northlake
3341,1,JM1GL1V58H1128380,16998,41000,2017,Mazda,6,Car,Sedan,Regular Unleaded,,,,28227,NC,Charlotte,dealer,,2,2,,carmax independence boulevard
3342,1,JM3ER2BM2C0414285,9995,101143,2012,Mazda,CX-7,SUV,SUV,Regular Unleaded,2.5L L4 DOHC 16V,Automatic,,28212,NC,Charlotte,dealer,,225,196,,driven automotive
3343,1,JN1DA31D22T452246,4995,83699,2002,Nissan,Maxima,Car,Sedan,Premium Unleaded,3.5L V6 DOHC 24V,Automatic,Sunlit Sand Metallic,28273,NC,Charlotte,dealer,,7,7,4995,hendrick automotive group - usa
3344,1,JN8AF5MV1ET358546,,,2014,Nissan,Juke,Car,Hatchback,Premium Unleaded,1.6L L4 DOHC 16V,Automatic,,28205,NC,Charlotte,dealer,,645,636,,pty motors
3345,1,JN8AS5MT1DW536978,10991,125483,2013,Nissan,Rogue,SUV,SUV,Regular Unleaded,2.5L L4 DOHC 16V,Automatic,Black,28211,NC,Charlotte,dealer,,6,6,10991,sonic automotive
3346,1,JN8AZ1MW8CW235153,14996,82925,2012,Nissan,Murano,SUV,SUV,Regular Unleaded,3.5L V6 DOHC 24V,Automatic,,28273,NC,Charlotte,dealer,,13,13,14996,hendrick honda
3347,1,JN8CS1MU5HM143884,34411,8834,2017,Infiniti,QX70,SUV,SUV,Premium Unleaded,3.7L V6 DOHC 24V,Automatic,,28227,NC,Charlotte,dealer,,35,35,37446,east charlotte nissan
3348,1,JTDKN3DU2F0463372,17582,24174,2015,Toyota,Prius,Car,Hatchback,Regular Unleaded,1.8L L4 DOHC 16V HYBRID,Automatic,Gray,28211,NC,Charlotte,dealer,1,21,21,17582,sonic automotive
3349,1,JTEBU5JR1E5164077,32994,46638,2014,Toyota,4Runner,SUV,SUV,Regular Unleaded,4.0L V6 DOHC 24V,Automatic,Attitude Black,28211,NC,Charlotte,dealer,1,95,95,32994,sonic automotive
3350,1,JTEBU5JR7F5219780,29999,36340,2015,Toyota,4Runner,SUV,SUV,Regular Unleaded,4.0L V6 DOHC 24V,Automatic,Attitude Black Metallic,28269,NC,Charlotte,dealer,,54,44,29999,mercedes-benz of northlake
3351,1,JTEZU5JR9G5111368,29795,24791,2016,Toyota,4Runner,SUV,SUV,Regular Unleaded,4.0L V6 DOHC 24V,Automatic,,28273,NC,Charlotte,dealer,,24,24,29795,hendrick honda
3352,1,JTHBF1D27E5032848,21969,,2014,Lexus,IS 250,Car,Sedan,Premium Unleaded,2.5L V6 24V DOHC,Automatic,,28212,NC,Charlotte,dealer,,391,389,,hendrick lexus
3353,1,JTHBJ46G492276747,1400,120800,2009,Lexus,ES 350,Car,Sedan,Premium Unleaded,3.5L V6 DOHC 24V,Automatic,,28213,NC,Charlotte,dealer,,90,43,,crown auto sales and finance - north tryon
3354,1,JTHBK1GG5F2172449,26980,19457,2015,Lexus,ES 350,Car,Sedan,Regular Unleaded,3.5L V6 DOHC 24V,Automatic,Starfire Pearl,28269,NC,Charlotte,dealer,1,13,13,26980,audi northlake
3355,1,JTHBK1GG7E2149754,21463,90021,2014,Lexus,ES 350,Car,Sedan,Regular Unleaded,3.5L V6 DOHC 24V,Automatic,,28211,NC,Charlotte,dealer,,235,235,21463,sonic automotive
3356,1,JTHED192940085994,11992,59636,2004,Lexus,IS 300,SUV,Wagon,Premium Unleaded,3.0L L6 DOHC 24V,Automatic,Gray,28211,NC,Charlotte,dealer,,22,22,11992,sonic automotive
3357,1,JTKDE167760077642,,187664,2006,Scion,tC,Car,Hatchback,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,,28213,NC,Charlotte,dealer,,2,2,,capital ford charlotte
3358,1,JTMRFREV8DD011129,17184,52740,2013,Toyota,RAV4,SUV,SUV,Regular Unleaded,2.5L L4 DOHC 16V,Automatic,,28273-6935,NC,Charlotte,dealer,,44,44,17184,hendrickcars charlotte
3359,1,KM8SR4HF9HU196020,24994,24674,2017,Hyundai,Santa Fe,SUV,SUV,Regular Unleaded,3.3L V6 DOHC 24V,Automatic,Blue,28211,NC,Charlotte,dealer,1,167,35,24994,sonic automotive
3360,1,KNAFK4A61F5391019,12500,24298,2015,Kia,Forte,Car,Sedan,Regular Unleaded,1.8L L4 DOHC 16V,Automatic,,28213,NC,Charlotte,dealer,,2,2,12500,capital ford charlotte
3361,1,KNAFK5A81G5590354,13000,18013,2016,Kia,Forte,Car,Hatchback,Regular Unleaded,2.0L L4 DOHC 16V,Automatic,,28213,NC,Charlotte,dealer,,162,66,15000,capital ford charlotte
3362,1,KNDJP3A54J7580440,16998,10000,2018,Kia,Soul,Car,Wagon,Regular Unleaded,,Automatic,,28227,NC,Charlotte,dealer,,6,6,,carmax independence boulevard
3363,1,KNMAT2MT0FP537947,18112,39370,2015,Nissan,Rogue,SUV,SUV,Regular Unleaded,2.5L L4 DOHC 16V,Automatic,,28227,NC,Charlotte,dealer,,153,153,20282,east charlotte nissan
3364,1,KNMAT2MT9HP509759,17900,38009,2017,Nissan,Rogue,SUV,SUV,,2.5L L4 DOHC 16V,,Gray,28227,NC,Charlotte,dealer,,61,61,17900,land rover charlotte
3365,1,SAJGX2243WC020676,6990,88605,1998,Jaguar,XK-Series,Car,Convertible,Regular Unleaded,4.0L V8 DOHC 32V,Automatic,,28213,NC,Charlotte,dealer,,89,89,6990,capital ford charlotte
3366,1,SALWR2EF7GA564203,,16287,2016,Land Rover,Range Rover Sport,SUV,SUV,Premium Unleaded,5.0L V8 DOHC 32V SUPERCHARGED,Automatic,,28273,NC,Charlotte,dealer,,75,75,,performance ford
3367,1,WA1LFAFP5DA101714,21972,53275,2013,Audi,Q5,SUV,SUV,Premium Unleaded,2.0L L4 DOHC 16V,Automatic,White,28211,NC,Charlotte,dealer,,24,24,21972,sonic automotive
3368,1,WAUCGAFR2FA017404,35998,31000,2015,Audi,S5,Car,Coupe,Premium Unleaded,3.0L V6 DOHC 24V,Automated Manual,,28227,NC,Charlotte,dealer,,78,61,,carmax independence boulevard
3369,1,WAULFAFR2EA024063,22976,34224,2014,Audi,A5,Car,Coupe,Premium Unleaded,2.0L L4 DOHC 16V TURBO,Automatic,Ibis White,28212,NC,Charlotte,dealer,,265,12,22976,hiline garage
3370,1,WBA3A5C55FF607402,20981,17638,2015,BMW,3 Series,Car,Sedan,Premium Unleaded,2.0L L4 DOHC 16V,Automatic,Red,28211,NC,Charlotte,dealer,1,3,3,20981,sonic automotive
3371,1,WBA3B3G57FNT17826,22982,46974,2015,BMW,3 Series,Car,Sedan,Premium Unleaded,2.0L L4 DOHC 16V,Automatic,Gold,28211,NC,Charlotte,dealer,1,31,31,22982,sonic automotive
3372,1,WBA3B9G55FNR92884,30981,20191,2015,BMW,3 Series,Car,Sedan,Premium Unleaded,3.0L L6 DOHC 24V,Automatic,White,28211,NC,Charlotte,dealer,1,28,11,30981,sonic automotive
3373,1,WBA3C1C50DF441306,15612,61368,2013,BMW,3 Series,Car,Sedan,Premium Unleaded,2.0L L4 DOHC 16V,Manual,Black,28211,NC,Charlotte,dealer,,23,23,15612,sonic automotive
3374,1,WBA3C1C55DF440152,22281,104281,2013,BMW,3 Series,Car,Sedan,Premium Unleaded,2.0L L4 DOHC 16V,Manual,Black,28211,NC,Charlotte,dealer,,111,1,22281,sonic automotive
3375,1,WBA3N9C57GK249059,31981,22881,2016,BMW,4 Series,Car,Coupe,Premium Unleaded,2.0L L4 DOHC 16V,Automatic,Black,28211,NC,Charlotte,dealer,1,77,71,31981,sonic automotive
3376,1,WBA3V7C55F5A24112,33981,28524,2015,BMW,4 Series,Car,Convertible,Premium Unleaded,2.0L L4 DOHC 16V,Automatic,Blue,28211,NC,Charlotte,dealer,1,7,7,33981,sonic automotive
3377,1,WBA3V7C58G5A27507,25994,32003,2016,BMW,4 Series,Car,Convertible,Premium Unleaded,2.0L L4 DOHC 16V,Automatic,White,28211,NC,Charlotte,dealer,,49,49,25994,sonic automotive
3378,1,WBA4A5C56FGK16029,29841,5990,2015,BMW,4 Series Gran Coupe,Car,Sedan,Premium Unleaded,2.0L L4 DOHC 16V,Automatic,Silver,28211,NC,Charlotte,dealer,1,8,8,29841,sonic automotive
3379,1,WBA8B9G53JNU98909,36481,3420,2018,BMW,3 Series,Car,Sedan,Gasoline,,,Black,28211,NC,Charlotte,dealer,,14,14,36481,sonic automotive
3380,1,WBA8E3G51GNU04166,30668,9461,2016,BMW,3 Series,Car,Sedan,Premium Unleaded,2.0L L4 DOHC 16V,Automatic,,28273,NC,Charlotte,dealer,,159,114,30668,south charlotte hyundai
3381,1,WBADW3C5XBE537826,21492,19588,2011,BMW,3 Series,Car,Convertible,Premium Unleaded,3.0L L6 DOHC 24V,Manual,Silver,28211,NC,Charlotte,dealer,,27,22,21492,sonic automotive
3382,1,WBAET37453NJ30609,,,2003,BMW,3 Series,Car,Sedan,Premium Unleaded,2.5L L6 DOHC 24V,Manual,,28205,NC,Charlotte,dealer,,128,128,,pty motors
3383,1,WBAPK5G54BNN27467,13998,67649,2011,BMW,3 Series,Car,Sedan,Premium Unleaded,3.0L L6 DOHC 24V,Manual,Alpine White,28208,NC,Charlotte,dealer,,237,189,13998,inetwork auto group
3384,1,WBSFV9C58DC773884,45991,45767,2013,BMW,M5,Car,Sedan,Premium Unleaded,4.4L V8 32V DOHC TWIN-TURBO,Automated Manual,White,28211,NC,Charlotte,dealer,,58,5,45991,sonic automotive
3385,1,WBSFV9C58DC774131,32981,76825,2013,BMW,M5,Car,Sedan,Premium Unleaded,4.4L V8 32V DOHC TWIN-TURBO,Automated Manual,Black,28211,NC,Charlotte,dealer,,7,7,32981,sonic automotive
3386,1,WBXHT3C33J5K28552,36481,4375,2018,BMW,X1,SUV,SUV,Gasoline,,,Gray,28211,NC,Charlotte,dealer,,13,13,36481,sonic automotive
3387,1,WD3PG2EA8H3338659,24995,5000,2017,Mercedes-Benz,Metris,Car,,Premium Unleaded,,Automatic,Arctic White,28273-6935,NC,Charlotte,dealer,,136,136,24995,hendrickcars.com charlotte
3388,1,WDBNG83JX6A474074,10991,112816,2006,Mercedes-Benz,S-Class,Car,Sedan,Premium Unleaded,4.3L V8 SOHC 24V,Automatic,Gray,28211,NC,Charlotte,dealer,,9,9,10991,sonic automotive
3389,1,WDD1J6FB9JF020569,63495,200,2018,Mercedes-Benz,E-Class,Car,Coupe,Gasoline,M276,Automatic,,28273,NC,Charlotte,dealer,,56,56,63495,hendrick honda
3390,1,WDD1J6GB2JF049622,,11,2018,Mercedes-Benz,E-Class,Car,Coupe,Premium Unleaded,,Automatic,Obsidian Black Metallic,28211,NC,Charlotte,dealer,,139,139,69762,sonic automotive
3391,1,WDDDJ72X69A140553,15993,69207,2009,Mercedes-Benz,CLS-Class,Car,Sedan,Premium Unleaded,5.5L V8 DOHC 32V,Automatic,Black,28211,NC,Charlotte,dealer,,39,39,15993,sonic automotive
3392,1,WDDHF5KB1GB182356,32481,43841,2016,Mercedes-Benz,E-Class,SUV,Sedan,Premium Unleaded,3.5L V6 DOHC 24V,Automatic,Gray,28211,NC,Charlotte,dealer,1,7,7,32481,sonic automotive
3393,1,WDDKK6FF6HF356632,58840,14868,2017,Mercedes-Benz,E-Class,Car,Convertible,Premium Unleaded,3.0L V6 DOHC 24V,Automatic,,28273,NC,Charlotte,dealer,,78,76,,south charlotte hyundai
3394,1,WDDPK4HA7FF104039,30981,28928,2015,Mercedes-Benz,SLK-Class,Car,Convertible,Premium Unleaded,1.8L L4,Manual,Black,28211,NC,Charlotte,dealer,1,3,2,30981,sonic automotive
3395,1,WDDSJ4EB2FN200161,23981,22896,2015,Mercedes-Benz,CLA-Class,Car,Sedan,Premium Unleaded,2.0L L4 DOHC 16V,Automated Manual,White,28211,NC,Charlotte,dealer,1,7,7,23981,sonic automotive
3396,1,WDDUG8FB8GA259446,67997,31614,2016,Mercedes-Benz,S-Class,Car,Sedan,Premium Unleaded,4.7L V8 DOHC 24V,Automatic,Selenite Grey Metallic,28269,NC,Charlotte,dealer,1,69,69,68495,mercedes-benz of northlake
3397,1,WMWSU3C59BT098756,9968,33808,2011,MINI,Cooper,Car,Hatchback,Premium Unleaded,1.6L L4 DOHC 16V TURBO,Manual,,28212,NC,Charlotte,dealer,,7,7,9968,hendrick lexus
3398,1,WMWXM5C51F3A57791,13981,33062,2015,MINI,Cooper,Car,Hatchback,Premium Unleaded,1.6L L4 DOHC 16V TURBO,Manual,White,28211,NC,Charlotte,dealer,1,4,4,13981,sonic automotive
3399,1,WMWXM5C52F3A57850,11994,56369,2015,MINI,Cooper,Car,Hatchback,Premium Unleaded,1.6L L4 DOHC 16V TURBO,Manual,White,28211,NC,Charlotte,dealer,,92,92,11994,sonic automotive
3400,1,WMWXM7C5XET969567,13991,53334,2014,MINI,Cooper,Car,Hatchback,Premium Unleaded,1.6L L4 DOHC 16V TURBO,Manual,Red,28211,NC,Charlotte,dealer,,22,3,13991,sonic automotive
3401,1,WMWXS5C52FT831288,18991,22081,2015,MINI,Cooper,Car,Hatchback,Premium Unleaded,1.5L L3,Manual,British Racing Green Metallic,28273-6935,NC,Charlotte,dealer,,33,33,18991,hendrickcars.com charlotte
3402,1,WP0AA2A86JK260877,61577,4717,2018,Porsche,718 Cayman,Car,Coupe,,2.9L H6 DOHC 24V,,Guards Red,28269,NC,Charlotte,dealer,1,202,140,61577,mercedes-benz of northlake
3403,1,WVGBV7AX6GW528689,19390,35305,2016,Volkswagen,Tiguan,SUV,SUV,Premium Unleaded,2.0L L4 DOHC 16V TURBO,Automatic,,28273,NC,Charlotte,dealer,1,6,6,21500,volkswagen of south charlotte
3404,1,WVGEP9BP8FD005444,32099,49013,2015,Volkswagen,Touareg,SUV,SUV,Diesel,3.0L V6 DOHC 24V TURBO DIESEL,Automatic,,28273,NC,Charlotte,dealer,,144,144,32099,volkswagen of south charlotte
3405,1,WVWLF7AU1FW192072,29383,15915,2015,Volkswagen,Golf R,Car,Chassis,Premium Unleaded,2.0L L4,Automated Manual,Blue,28211,NC,Charlotte,dealer,,41,41,29383,sonic automotive
3406,1,WVWLF7AU7FW313896,31218,15956,2015,Volkswagen,Golf R,Car,Chassis,Premium Unleaded,2.0L L4,Automated Manual,Oryx White Pearl,28273-6935,NC,Charlotte,dealer,,34,34,31218,hendrickcars.com charlotte
3407,1,YV126MFK8F2336770,17888,35468,2015,Volvo,S60,Car,Sedan,Regular Unleaded,2.0L L4 DOHC 16V,Automatic,,28227,NC,Charlotte,dealer,,211,67,17888,hendrick acura
3408,1,YV1612FS6D1228039,11991,70625,2013,Volvo,S60,Car,Sedan,Regular Unleaded,2.5L L5 DOHC 20V TURBO,Automatic,Blue,28211,NC,Charlotte,dealer,,6,4,11991,sonic automotive
3409,1,19UUB1F39FA020786,20593,25365,2015,Acura,TLX,Car,Sedan,Premium Unleaded,2.5L L4 DOHC 16V,Automated Manual,Crystal Black Pearl,28212,NC,Charlotte,dealer,,5,5,20593,hiline garage
3410,1,19XFA16509E013934,7991,64902,2009,Honda,Civic,Car,Sedan,Regular Unleaded,1.8L L4 SOHC 16V,Automatic,Black,28211,NC,Charlotte,dealer,,10,10,7991,sonic automotive
3411,1,19XFC2F54HE024577,18998,2000,2017,Honda,Civic,Car,Sedan,Regular Unleaded,2.0L L4 DOHC 16V,,,28227,NC,Charlotte,dealer,,97,24,,carmax independence boulevard
3412,1,19XFC2F5XGE087245,14981,25754,2016,Honda,Civic,Car,Sedan,Regular Unleaded,2.0L L4 DOHC 16V,Automatic,Gray,28211,NC,Charlotte,dealer,,14,14,14981,sonic automotive
3413,1,1C3CCBBB5CN114649,,83115,2012,Chrysler,200,Car,Sedan,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,RED,28208,NC,Charlotte,dealer,,87,87,,sign and drive auto group
3414,1,1C3CDFCH4DD188823,12827,58498,2013,Dodge,Dart,Car,Sedan,Regular Unleaded,1.4L L4 DOHC 16V TURBO,Manual,,28227,NC,Charlotte,dealer,,117,51,12827,east charlotte nissan
3415,1,1C4BJWDG0EL155881,24250,94176,2014,Jeep,Wrangler,SUV,SUV,Regular Unleaded,3.6L V6 DOHC 24V FFV,Manual,,28273,NC,Charlotte,dealer,,81,10,24250,hendrick honda
3416,1,1C4BJWEG1DL501112,28448,47719,2013,Jeep,Wrangler,SUV,SUV,Regular Unleaded,3.6L V6 DOHC 24V FFV,Manual,,28269,NC,Charlotte,dealer,,52,34,28448,hendrick lexus northlake
3417,1,1C4BJWFGXEL180123,33999,29362,2014,Jeep,Wrangler,SUV,SUV,Regular Unleaded,3.6L V6 DOHC 24V FFV,Manual,Billet,28211,NC,Charlotte,dealer,,396,368,33999,sonic automotive
3418,1,1C4PJMCB1EW140773,,,2014,Jeep,Cherokee,SUV,SUV,Regular Unleaded,2.4L L4 DOHC 16V,Automatic,,28205,NC,Charlotte,dealer,,32,32,,pty motors
3419,1,1C4RJEBG8FC903418,,22013,2015,Jeep,Grand Cherokee,SUV,SUV,Flex-Fuel,3.6L V6 DOHC 24V,Automatic,,28273,NC,Charlotte,dealer,,91,91,,performance ford
3420,1,1C4RJFAG2CC352311,23998,69000,2012,Jeep,Grand Cherokee,SUV,SUV,Flex-Fuel,3.6L V6 DOHC 24V,Automatic,,28227,NC,Charlotte,dealer,,54,4,,carmax independence boulevard
3421,1,1C6RR6KT7HS671101,27998,23569,2017,Ram,1500,Truck,Pickup,Flex-Fuel,5.7L V8 OHV 16V,Automatic,,28212,NC,Charlotte,dealer,,41,9,,hendrick lexus
3422,1,1FA6P0HD2E5354891,12973,36552,2014,Ford,Fusion,Car,Sedan,Regular Unleaded,1.5L L4 DOHC 16V,Automatic,Oxford White,28211,NC,Charlotte,dealer,,44,44,12973,sonic automotive
3423,1,1FA6P8CF7F5434213,28766,26341,2015,Ford,Mustang,Car,Coupe,Premium Unleaded,5.0L V8 DOHC 32V,Manual,Competition Orange,28227,NC,Charlotte,dealer,,91,35,28766,jaguar charlotte
3424,1,1FADP3F26GL389362,,38579,2016,Ford,Focus,Car,Sedan,Flex-Fuel,2.0L L4 DOHC 16V,Manual,,28213,NC,Charlotte,dealer,,250,3,,capital ford charlotte
3425,1,1FADP3K21EL111715,11499,18936,2014,Ford,Focus,Car,Hatchback,Flex-Fuel,2.0L L4 DOHC 16V,Manual,Red,28273-6935,NC,Charlotte,dealer,,2,2,11499,hendrickcars charlotte
3426,1,1FAHP2F96EG106795,17482,16572,2014,Ford,Taurus,Car,Sedan,Flex-Fuel,2.0L L4 DOHC 16V,Automatic,Dark Side Metallic,28211,NC,Charlotte,dealer,,39,34,17482,sonic automotive
3427,1,1FM5K8FH6HGD64725,39911,8883,2017,Ford,Explorer,SUV,SUV,Regular Unleaded,,,,28213,NC,Charlotte,dealer,1,52,44,45000,capital ford charlotte
3428,1,1FMJU1KT9GEF38873,30998,45000,2016,Ford,Expedition,SUV,SUV,Regular Unleaded,3.5L V6 DOHC 24V FFV,Automatic,,28227,NC,Charlotte,dealer,,12,12,,carmax independence boulevard
3429,1,1FT8W3BTXFEA92370,48995,56929,2015,Ford,F-350 Super Duty,Truck,Pickup,Diesel,6.7L V8 OHV 16V DIESEL,Automatic,,28213,NC,Charlotte,dealer,,11,11,48995,capital ford charlotte
3430,1,1FTEW1CP5FFC83522,24139,88445,2015,Ford,F-150,Truck,Pickup,Regular Unleaded,2.7L V6 DOHC 24V,Automatic,,28213,NC,Charlotte,dealer,,347,18,26495,capital ford charlotte
3431,1,1FTEW1EF3HFB82034,,18018,2017,Ford,F-150,Truck,Pickup,Flex-Fuel,,Automatic,,28273,NC,Charlotte,dealer,,23,23,,performance ford
3432,1,1FTEW1EP8GFA71373,33493,20516,2016,Ford,F-150,Truck,Pickup,Regular Unleaded,2.7L V6 DOHC 24V,Automatic,Silver,28212,NC,Charlotte,dealer,1,73,35,33493,town and country ford
3433,1,1FTFW1EF8EKF31325,29539,23975,2014,Ford,F-150,Truck,Pickup,Flex-Fuel,5.0L V8,Automatic,,28213,NC,Charlotte,dealer,1,160,157,33295,capital ford charlotte
3434,1,1FTFW1ET3EKD86720,25488,61511,2014,Ford,F-150,Truck,Pickup,Flex-Fuel,3.5L V6 TURBO,Automatic,Tuxedo Black Metallic,28213,NC,Charlotte,dealer,,47,47,29225,"capital ford of charlotte, inc."
3435,1,1FTFW1ET6CFA28470,21981,111917,2012,Ford,F-150,Truck,Pickup,Flex-Fuel,3.5L V6 TURBO,Automatic,Black,28211,NC,Charlotte,dealer,,128,12,21981,sonic automotive
3436,1,1FTFX1EFXDKF03005,21700,57700,2013,Ford,F-150,Truck,Pickup,Flex-Fuel,5.0L V8,Automatic,Oxford White,28273-6935,NC,Charlotte,dealer,,65,6,21700,hendrickcars charlotte
3437,1,1G11B5SAXGF115352,12500,32992,2016,Chevrolet,Malibu Limited,Car,Sedan,Regular Unleaded,2.5L L4 DOHC 16V,Automatic,Summit White,28213,NC,Charlotte,dealer,,239,205,13995,adams auto group
3438,1,1G11C5SA3DF283116,9995,111254,2013,Chevrolet,Malibu,Car,Sedan,Regular Unleaded,2.5L L4 DOHC 16V,Automatic,Summit White,28227,NC,Charlotte,dealer,,6,6,9995,hendrick mini
3439,1,1G11C5SL9FF223149,,882,2015,Chevrolet,Malibu,Car,Sedan,Regular Unleaded,2.5L L4 DOHC 16V,Automatic,,28212,NC,Charlotte,dealer,,6,6,13301,hendrick lexus
3440,1,1G1BE5SM8G7297634,12900,42007,2016,Chevrolet,Cruze,Car,Sedan,Regular Unleaded,1.4L L4 DOHC 16V TURBO,Automatic,Summit White,28269,NC,Charlotte,dealer,,85,85,12900,audi northlake
3441,1,1G1FB3DS5G0167698,22771,28099,2016,Chevrolet,Camaro,Car,Convertible,Regular Unleaded,3.6L V6 DOHC 24V FFV,Automatic,,28227,NC,Charlotte,dealer,,254,253,22847,hendrick mini
3442,1,1G1FF3D78H0204745,28998,14725,2017,Chevrolet,Camaro,Car,Convertible,,6.2L V8 OHV 16V,,Bright Yellow,28212,NC,Charlotte,dealer,,79,79,28998,hendrick kia charlotte
3443,1,1G1JD5SHXH4142443,12917,43406,2017,Chevrolet,Sonic,Car,Sedan,Regular Unleaded,1.8L L4 DOHC 24V,Automatic,,28212,NC,Charlotte,dealer,,83,83,15999,montgomery mazda
3444,1,1G1PE5SBXG7193375,13135,32418,2016,Chevrolet,Cruze Limited,Car,Sedan,Regular Unleaded,1.4L L4 DOHC 16V TURBO,Automatic,Champagne Silver Metallic,28227,NC,Charlotte,dealer,1,27,3,13135,land rover charlotte
3445,1,1G1PF5S90B7271732,,,2011,Chevrolet,Cruze,Car,Sedan,Regular Unleaded,1.4L L4 DOHC 16V TURBO,Automatic,,28205,NC,Charlotte,dealer,,299,299,,pty motors
